id,empid,memid,empdate,status
4060,3910,4033,2019-07-01,A
4061,3911,4034,2019-07-01,A
4062,3912,4035,2019-07-01,A
4063,3914,4036,2019-07-01,A
4064,3915,4037,2019-07-01,A
4065,3916,4038,2019-07-01,A
4066,3918,4039,2019-07-01,S
4067,3919,4040,2019-07-01,A
4068,3917,4041,2019-07-01,A
4069,3465,4042,2019-07-01,A
4070,3921,4043,2019-07-01,A
4071,3920,4044,2019-07-01,A
4072,3922,4045,2019-07-01,A
4073,3923,4046,2019-07-01,A
4074,3924,4047,2019-07-01,A
4075,3925,4048,2019-07-01,A
4076,3926,4049,2019-07-01,A
4077,3927,4050,2019-07-01,A
4078,3928,4051,2019-07-01,A
4079,3931,4052,2019-07-01,A
4080,3930,4053,2019-07-01,A
4081,3929,4054,2019-07-01,A
4082,3932,4055,2019-07-01,A
4083,3933,4056,2019-07-01,A
4084,3931,4057,2019-07-01,A
4085,3934,4058,2019-07-01,A
4086,3936,4059,2019-07-01,A
4087,3935,4060,2019-07-01,A
4088,3643,4061,2019-07-01,A
4089,3938,4062,2019-07-01,A
4090,3939,4063,2019-07-01,A
4091,3941,4064,2019-07-01,A
4092,3940,4065,2019-07-01,A
4093,3942,4066,2019-07-01,A
4094,3943,4067,2019-07-01,A
4095,3945,4068,2019-07-01,A
4096,3944,4069,2019-07-01,A
4097,3946,4070,2019-07-01,A
4098,3947,4071,2019-07-01,A
4099,3948,4072,2019-07-01,A
4100,3950,4073,2019-07-01,A
4101,3949,4074,2019-07-01,A
4102,3951,4075,2019-07-01,A
4103,3952,4076,2019-07-01,S
4104,3954,4077,2019-07-01,A
4105,3953,4078,2019-07-01,A
4106,3955,4079,2019-07-01,A
4107,3957,4080,2019-07-01,A
4108,3958,4081,2019-07-01,A
4109,3956,4082,2019-07-01,A
4110,3952,4083,2019-07-01,A
4111,3960,4084,2019-07-01,A
4112,3961,4085,2019-07-01,A
4113,3962,4086,2019-03-13,A
4114,3965,4087,2019-07-01,A
4115,3964,4088,2019-07-01,A
4116,3963,4089,2019-07-01,A
4117,3966,4090,2019-07-01,A
4118,3967,4091,2019-07-01,A
4119,3968,4092,2019-04-30,A
4120,3969,4093,2019-07-01,A
4121,3970,4094,2019-07-01,A
4122,3971,4095,2019-03-13,A
4123,3973,4096,2019-07-01,A
4124,3972,4097,2019-07-01,A
4125,3974,4098,2019-07-01,A
4126,3975,4099,2019-07-01,A
4127,3976,4100,2019-04-02,A
4128,3977,4101,2019-07-01,A
4129,3978,4102,2019-07-01,A
4130,3981,4103,2019-07-01,A
4131,3979,4104,2019-07-01,A
4132,3980,4105,2019-07-01,A
4133,3982,4106,2019-07-01,A
4134,3983,4107,2019-05-09,A
4135,3984,4108,2019-07-01,A
4136,3985,4109,2019-07-01,A
4137,3986,4110,2019-07-01,A
4138,3987,4111,2019-07-01,A
4139,1133,4112,2019-03-13,A
4140,3989,4113,2019-07-01,A
4141,3990,4114,2019-07-01,A
4142,3991,4115,2019-03-13,A
4143,3993,4116,2019-07-01,A
4144,3994,4117,2019-07-01,A
4145,3995,4118,2019-07-01,A
4146,3996,4119,2019-07-01,A
4147,3997,4120,2019-07-01,A
4148,3998,4121,2019-07-01,A
4149,3999,4122,2019-03-13,A
4150,4000,4123,2019-03-17,A
4151,4001,4124,2019-03-13,A
4152,4002,4125,2019-03-13,A
4153,4003,4126,2019-07-01,A
4154,4004,4127,2013-03-13,A
4155,4005,4128,2019-07-01,A
4156,4007,4129,2019-07-01,A
4157,4006,4130,2019-10-08,A
4158,4008,4131,2019-07-01,A
4159,4009,4132,2019-07-01,A
4160,4010,4133,2019-10-08,A
4161,4011,4134,2019-07-01,A
4162,4012,4135,2019-07-01,A
4163,4013,4136,2019-07-01,A
4164,4014,4137,2019-07-01,A
4165,4015,4138,2019-07-01,A
4166,4016,4139,2019-07-01,A
4167,4017,4140,2019-07-01,A
4168,4015,4141,2019-07-01,S
4169,4018,4142,2019-01-30,A
4170,4019,4143,2019-07-01,A
4171,4020,4144,2019-07-01,A
4172,4022,4145,2019-07-01,A
4173,4021,4146,2019-01-31,A
4174,4023,4147,2019-07-01,A
4175,4025,4148,2019-07-01,A
4176,4026,4149,2019-02-12,A
4177,4024,4150,2019-07-01,A
4178,4027,4151,2019-07-01,A
4179,4028,4152,2019-03-13,A
4180,4029,4153,2019-07-01,A
4181,4030,4154,2019-07-01,A
4182,4031,4155,2019-07-01,A
4183,4032,4156,2019-07-01,A
4184,4033,4157,2019-03-30,A
4185,4035,4158,2019-07-01,A
4186,4036,4159,2010-01-03,A
4187,4034,4160,2019-07-01,A
4188,4037,4161,2019-07-01,S
4189,4038,4162,2019-07-01,A
4190,4039,4163,2019-07-01,A
4191,4040,4164,2019-07-01,A
4192,4041,4165,2019-07-01,A
4193,4042,4166,2019-07-01,A
4194,4043,4167,2019-07-01,A
4195,4044,4168,2019-07-01,A
4196,4045,4169,2019-07-01,A
4197,4049,4170,2019-07-01,A
4198,4047,4171,2019-07-01,A
4199,4048,4172,2019-07-01,A
4200,4046,4173,2019-07-01,A
4201,4050,4174,2019-07-01,A
4202,4051,4175,2019-07-01,A
4203,4052,4176,2019-07-01,A
4204,4053,4177,2019-07-01,A
4205,4054,4178,2019-07-01,A
4206,4056,4179,2019-07-01,A
4207,4057,4180,2019-07-01,A
4208,4055,4181,2019-07-01,A
4209,4058,4182,2019-07-01,A
4210,4059,4183,2019-07-01,A
4211,4060,4184,2019-07-01,A
4212,4061,4185,2019-07-01,A
4213,4062,4186,2019-07-01,A
4214,4063,4187,2019-07-01,A
4215,4064,4188,2019-07-01,A
4216,4065,4189,2019-07-01,A
4217,4066,4190,2019-07-01,A
4218,4067,4191,2019-07-01,A
4219,4068,4192,2019-01-01,A
4220,4069,4193,2019-07-01,A
4221,4070,4194,2019-07-01,A
4222,4071,4195,2019-07-01,A
4223,4073,4196,2019-07-01,A
4224,4072,4197,2019-07-01,A
4225,4074,4198,2019-07-01,A
4226,4076,4199,2019-07-01,A
4227,4077,4200,2019-07-01,A
4228,4075,4201,2019-07-01,A
4229,4078,4202,2019-07-01,A
4230,4079,4203,2019-01-01,A
4231,4080,4204,2019-07-01,A
4232,4081,4205,2019-07-01,A
4233,4084,4206,2019-07-01,A
4234,4083,4207,2019-07-01,A
4235,4085,4208,2019-07-01,A
4236,4082,4209,2019-07-01,A
4237,4086,4210,2019-07-01,A
4238,4087,4211,2019-07-01,A
4239,4089,4212,2019-07-01,A
4240,4091,4213,2019-07-01,A
4241,4088,4214,2019-07-01,S
4242,4090,4215,2019-07-01,A
4243,4092,4216,2019-07-01,A
4244,4093,4217,2019-07-01,A
4245,4094,4218,2019-07-01,A
4246,4096,4219,2019-07-01,A
4247,4097,4220,2019-07-01,A
4248,4095,4221,2019-07-01,A
4249,4098,4222,2019-07-01,A
4250,4099,4223,2019-07-01,A
4251,4100,4224,2019-07-01,A
4252,4101,4225,2019-07-01,A
4253,4102,4226,2019-07-01,A
4254,4103,4227,2019-07-01,A
4255,4105,4228,2019-07-01,A
4256,4104,4229,2019-07-01,A
4257,4107,4230,2019-07-01,A
4258,4106,4231,2019-07-01,A
4259,4108,4232,2019-07-01,A
4260,4109,4233,2019-07-01,A
4261,4110,4234,2019-07-01,A
4262,197,4235,2019-07-01,A
4263,4112,4236,2019-07-01,A
4264,4113,4237,2019-07-01,A
4265,4114,4238,2019-07-01,A
4266,4115,4239,2019-07-01,S
4267,4116,4240,2019-07-01,A
4268,4118,4241,2019-07-01,A
4269,4119,4242,2019-07-01,A
4270,4120,4243,2019-07-01,A
4271,4121,4244,2019-07-01,A
4272,4122,4245,2019-07-01,A
4273,4123,4246,2019-07-01,A
4274,4124,4247,2019-07-01,A
4275,4126,4248,2019-07-01,A
4276,4127,4249,2019-07-01,A
4277,4128,4250,2019-07-01,A
4278,4125,4251,2019-07-01,A
4279,4129,4252,2019-07-01,A
4280,4133,4253,2019-07-01,A
4281,4134,4254,2019-07-01,A
4282,4130,4255,2019-07-01,A
4283,4132,4256,2019-07-01,A
4284,4135,4257,2019-07-01,A
4285,4136,4258,2019-07-01,A
4286,4137,4259,2019-07-01,A
4287,4139,4260,2019-07-01,A
4288,4138,4261,2019-07-01,A
4289,4140,4262,2019-07-01,A
4290,4141,4263,2019-07-01,A
4291,4142,4264,2019-07-01,A
4292,4143,4265,2019-07-01,A
4293,4144,4266,2019-07-01,A
4294,4145,4267,2019-07-01,A
4295,4146,4268,2019-07-01,A
4296,4147,4269,2019-07-01,A
4297,4149,4270,2019-07-01,A
4298,4148,4271,2019-07-01,A
4299,4150,4272,2019-07-01,A
4300,4151,4273,2019-07-01,A
4301,4152,4274,2019-07-01,A
4302,4153,4275,2019-07-01,A
4303,4155,4276,2019-07-01,A
4304,4154,4277,2019-07-01,A
4305,4156,4278,2019-07-01,A
4306,4158,4279,2019-07-01,A
4307,4157,4280,2019-07-01,A
4308,4159,4281,2019-07-01,A
4309,4160,4282,2019-07-01,A
4310,4161,4283,2019-07-01,A
4311,4163,4284,2019-07-01,A
4312,4164,4285,2019-07-01,A
4313,4162,4286,2019-07-01,A
4314,4165,4287,2019-07-01,A
4315,4166,4288,2019-07-01,A
4316,4168,4289,1996-02-01,A
4317,4167,4290,2019-07-01,A
4318,4168,4291,2019-07-01,A
4319,4169,4292,2019-07-01,A
4320,4170,4293,2019-07-01,A
4321,4171,4294,2019-07-01,A
4322,4172,4295,2019-07-01,A
4323,4173,4296,2019-07-01,A
4324,4175,4297,2019-07-01,A
4325,4176,4298,2019-07-01,A
4326,4177,4299,2019-07-01,A
4327,4174,4300,2019-07-01,A
4328,4178,4301,2019-07-01,A
4329,4179,4302,2019-07-01,A
4330,4180,4303,2019-07-01,A
4331,4181,4304,2019-07-01,A
4332,4183,4305,2019-07-01,A
4333,4184,4306,2019-07-01,A
4334,4182,4307,2019-07-01,A
4335,4185,4308,2019-07-01,A
4336,4186,4309,2019-07-01,A
4337,4187,4310,2019-07-01,A
4338,4189,4311,2019-07-01,A
4339,4188,4312,2019-07-01,A
4340,4190,4313,2019-07-01,A
4341,4191,4314,2019-07-01,A
4342,4192,4315,2019-07-01,A
4343,4193,4316,2019-07-01,A
4344,4194,4317,2019-07-01,A
4345,4195,4318,2019-07-01,A
4346,4196,4319,2019-07-01,A
4347,4197,4320,2019-07-01,A
4348,4198,4321,2019-07-01,A
4349,4199,4322,2019-07-01,A
4350,4200,4323,2019-07-01,A
4351,4201,4324,2019-07-01,A
4352,4202,4325,2019-07-01,A
4353,4203,4326,2019-07-01,A
4354,4204,4327,2019-07-01,A
4355,4205,4328,2019-07-01,A
4356,4206,4329,2019-07-01,A
4357,4207,4330,2019-07-01,A
4358,4208,4331,2019-07-01,A
4359,4209,4332,2019-01-01,A
4360,4210,4333,2019-07-01,A
4361,4211,4334,2019-07-01,A
4362,4212,4335,2019-07-01,A
4363,4213,4336,2019-07-01,A
4364,4215,4337,2019-07-01,A
4365,4214,4338,2019-07-01,A
4366,4216,4339,2019-07-01,A
4367,4217,4340,2019-07-01,A
4368,4218,4341,2019-07-01,A
4369,4219,4342,2019-07-01,A
4370,4220,4343,2019-07-01,A
4371,4221,4344,2019-07-01,A
4372,4222,4345,2019-07-01,A
4373,4223,4346,2019-07-01,A
4374,4224,4347,2019-07-01,A
4375,4225,4348,2019-07-01,A
4376,4227,4349,2019-07-01,A
4377,4228,4350,2019-07-01,A
4378,4226,4351,2019-07-01,A
4379,4230,4352,2019-07-01,A
4380,4229,4353,2019-07-01,A
4381,4231,4354,2019-07-01,A
4382,4234,4355,2019-07-01,A
4383,4232,4356,2019-07-01,A
4384,4235,4357,2019-07-01,A
4385,4233,4358,2019-07-01,A
4386,4236,4359,2019-07-01,A
4387,4237,4360,2019-07-01,A
4388,4238,4361,2019-07-01,A
4389,4240,4362,2019-07-01,A
4390,4239,4363,2019-07-01,A
4391,4241,4364,2019-07-01,A
4392,4243,4365,2019-07-01,A
4393,4242,4366,2019-07-01,A
4394,4245,4367,2019-07-01,A
4395,4244,4368,2019-07-01,A
4396,4246,4369,2019-07-01,A
4397,4248,4370,2019-07-01,A
4398,4247,4371,2019-07-01,A
4399,4250,4372,2019-07-01,A
4400,4249,4373,2019-07-01,A
4401,4251,4374,2019-07-01,A
4402,4254,4375,2019-07-01,A
4403,4252,4376,2019-07-01,A
4404,4253,4377,2019-07-01,A
4405,4256,4378,2019-07-01,A
4406,4258,4379,2019-07-01,A
4407,3629,4380,2019-07-01,A
4408,4257,4381,2019-07-01,A
4409,4259,4382,2019-07-01,A
4410,4261,4383,2019-07-01,A
4411,4260,4384,2019-07-01,A
4412,4262,4385,2019-07-01,A
4413,4263,4386,2019-07-01,A
4414,4265,4387,2019-07-01,A
4415,4264,4388,2019-07-01,A
4416,4268,4389,2019-07-01,A
4417,4266,4390,2019-07-01,A
4418,4267,4391,2019-07-01,A
4419,4269,4392,2019-07-01,A
4420,2943,4393,2019-07-01,S
4421,4271,4394,2019-07-01,A
4422,4273,4395,2019-07-01,A
4423,4270,4396,2019-07-01,A
4424,4275,4397,2019-07-01,A
4425,4276,4398,2019-07-01,A
4426,4274,4399,2019-07-01,A
4427,4279,4400,2019-07-01,A
4428,4278,4401,2019-07-01,A
4429,4280,4402,2019-07-01,A
4430,4281,4403,2019-07-01,A
4431,4282,4404,2019-07-01,A
4432,4284,4405,2019-07-01,A
4433,4287,4406,2019-07-01,A
4434,4283,4407,2019-07-01,A
4435,4286,4408,2019-07-01,A
4436,4289,4409,2019-07-01,A
4437,4288,4410,2019-07-01,A
4438,4291,4411,2019-07-01,A
4439,4292,4412,2019-07-01,A
4440,4290,4413,2019-07-01,A
4441,4294,4414,2019-07-01,A
4442,4293,4415,2019-07-01,A
4443,4295,4416,2019-07-01,A
4444,4285,4417,2019-07-01,A
4445,4296,4418,2019-07-01,A
4446,4297,4419,2019-07-01,A
4447,4298,4420,2019-07-01,A
4448,4299,4421,2019-07-01,A
4449,4300,4422,2019-07-01,A
4450,4301,4423,2019-07-01,A
4451,4302,4424,2019-07-01,A
4452,4303,4425,2019-07-01,A
4453,4304,4426,2019-07-01,A
4454,4306,4427,2019-07-01,A
4455,4305,4428,2019-07-01,A
4456,4308,4429,2019-07-01,A
4457,4309,4430,2019-07-01,A
4458,4307,4431,2019-07-01,A
4459,4310,4432,2019-07-01,A
4460,4312,4433,2019-07-01,A
4461,4313,4434,2019-07-01,A
4462,4311,4435,2019-07-01,S
4463,4314,4436,2019-07-01,A
4464,4315,4437,2019-07-01,A
4465,4316,4438,2019-07-01,A
4466,4317,4439,2019-07-01,A
4467,4318,4440,2019-07-01,A
4468,4319,4441,2019-07-01,A
4469,4320,4442,2019-07-01,A
4470,4321,4443,2019-07-01,A
4471,4322,4444,2019-07-01,A
4472,4323,4445,2019-07-01,A
4473,4324,4446,2019-07-01,A
4474,4325,4447,2019-07-01,A
4475,4326,4448,2019-07-01,A
4476,4329,4449,2019-07-01,A
4477,4328,4450,2019-07-01,A
4478,4330,4451,2019-07-01,A
4479,4327,4452,2019-07-01,A
4480,4332,4453,2019-07-01,A
4481,4331,4454,2019-07-01,A
4482,4333,4455,2019-07-01,A
4483,4335,4456,2019-07-01,A
4484,4334,4457,2019-07-01,A
4485,4337,4458,2019-07-01,A
4486,4336,4459,2019-07-01,A
4487,4338,4460,2019-07-01,A
4488,4339,4461,2019-07-01,A
4489,4340,4462,2019-07-01,A
4490,4341,4463,2019-07-01,A
4491,4342,4464,2019-07-01,A
4492,4343,4465,2019-07-01,A
4493,4344,4466,2019-07-01,A
4494,4345,4467,2019-07-01,A
4495,4346,4468,2019-07-01,A
4496,4347,4469,2019-07-01,A
4497,4348,4470,2019-07-01,A
4498,4349,4471,2019-07-01,A
4499,4350,4472,2019-07-01,A
4500,4352,4473,2019-07-01,A
4501,4351,4474,2019-07-01,A
4502,4353,4475,2019-07-01,A
4503,4354,4476,2019-07-01,A
4504,4356,4477,2019-07-01,A
4505,4357,4478,2019-07-01,A
4506,1286,4479,2019-07-01,A
4507,4359,4480,2019-07-01,A
4508,4362,4481,2019-07-01,A
4509,4361,4482,2019-07-01,A
4510,4364,4483,2019-07-01,A
4511,4365,4484,2019-07-01,A
4512,4366,4485,2019-07-01,A
4513,4363,4486,2019-07-01,A
4514,4368,4487,2019-07-01,A
4515,4367,4488,2019-07-01,A
4516,4369,4489,2019-07-01,A
4517,4370,4490,2019-07-01,A
4518,4371,4491,2019-07-01,A
4519,4374,4492,2019-07-01,A
4520,4372,4493,2019-07-01,A
4521,4375,4494,2019-07-01,A
4522,4373,4495,2019-07-01,A
4523,4376,4496,2019-07-01,A
4524,4378,4497,2019-07-01,A
4525,4377,4498,2019-07-01,A
4526,4379,4499,2019-07-01,A
4527,4380,4500,2019-07-01,A
4528,4381,4501,2019-07-01,A
4529,4382,4502,2019-07-01,A
4530,4383,4503,2019-07-01,A
4531,4384,4504,2019-07-01,A
4532,4385,4505,2019-07-01,A
4533,4386,4506,2019-07-01,A
4534,4387,4507,2019-07-01,A
4535,4389,4508,2019-07-01,A
4536,4390,4509,2019-07-01,A
4537,4388,4510,2019-07-01,A
4538,4392,4511,2019-07-01,A
4539,4391,4512,2019-07-01,A
4540,4393,4513,2019-07-01,A
4541,4394,4514,2019-07-01,A
4542,4395,4515,2019-07-01,S
4543,3992,4516,2019-07-01,A
4544,4396,4517,2019-07-01,A
4545,4397,4518,2019-07-01,A
4546,4398,4519,2019-07-01,A
4547,4399,4520,2019-07-01,A
4548,4401,4521,2019-07-01,A
4549,4402,4522,2019-07-01,A
4550,4403,4523,2019-07-01,A
4551,4404,4524,2019-07-01,A
4552,4405,4525,2019-07-01,A
4553,4406,4526,2019-07-01,A
4554,4407,4527,2019-07-01,A
4555,4408,4528,2019-07-01,A
4556,4409,4529,2019-07-01,A
4557,4410,4530,2019-07-01,A
4558,4411,4531,2019-07-01,A
4559,4412,4532,2019-07-01,A
4560,4413,4533,2019-07-01,A
4561,4414,4534,2019-07-01,A
4562,4415,4535,2019-07-01,A
4563,4416,4536,2019-07-01,A
4564,4417,4537,2019-07-01,A
4565,4418,4538,2019-07-01,A
4566,4419,4539,2019-07-01,A
4567,4420,4540,2019-07-01,A
4568,4421,4541,2019-07-01,A
4569,4422,4542,2019-01-11,A
4570,4424,4543,2019-07-01,A
4571,4423,4544,2019-07-01,A
4572,4425,4545,2019-07-01,A
4573,4427,4546,2019-07-01,A
4574,4426,4547,2019-07-01,A
4575,4428,4548,2019-07-01,A
4576,4400,4549,2019-07-01,A
4577,4429,4550,2019-07-01,A
4578,4430,4551,2019-07-01,A
4579,4431,4552,2019-07-01,A
4580,4432,4553,2019-07-01,A
4581,4433,4554,2019-07-01,A
4582,4434,4555,2019-07-01,A
4583,4436,4556,2019-07-01,A
4584,4437,4557,2019-07-01,A
4585,4438,4558,2019-07-01,A
4586,4440,4559,2019-07-01,A
4587,4441,4560,2019-07-01,A
4588,4442,4561,2019-07-01,A
4589,4439,4562,2019-07-01,A
4590,4443,4563,2019-07-01,A
4591,4445,4564,2019-07-01,A
4592,4444,4565,2019-07-01,A
4593,4446,4566,2019-07-01,A
4594,4447,4567,2019-07-01,A
4595,4449,4568,2019-07-01,A
4596,4448,4569,2019-07-01,A
4597,4451,4570,2019-07-01,A
4598,4450,4571,2019-07-01,A
4599,4452,4572,2019-07-01,A
4600,4453,4573,2019-07-01,A
4601,4454,4574,2019-07-01,A
4602,4455,4575,2020-01-20,A
4603,4456,4576,2019-07-01,A
4604,4457,4577,2019-07-01,A
4605,4459,4578,2020-01-01,A
4606,4460,4579,2019-07-01,A
4607,4458,4580,2019-07-01,A
4608,4462,4581,2019-07-01,A
4609,4463,4582,2019-07-01,A
4610,4466,4583,2019-07-01,A
4611,4465,4584,2019-07-01,A
4612,4461,4585,2019-07-01,A
4613,4464,4586,2019-01-01,A
4614,4468,4587,2019-07-01,A
4615,4467,4588,2019-07-01,A
4616,4469,4589,2019-07-01,A
4617,4470,4590,2019-07-01,A
4618,4471,4591,2019-07-01,A
4619,4474,4592,2019-07-01,A
4620,4476,4593,2019-07-01,A
4621,4477,4594,2019-07-01,A
4622,4473,4595,2019-07-01,A
4623,4475,4596,2019-07-01,A
4624,4472,4597,2019-07-07,A
4625,4478,4598,2019-07-01,A
4626,4479,4599,2019-07-01,A
4627,4480,4600,2019-07-01,A
4628,4481,4601,2019-07-01,A
4629,4483,4602,2019-07-01,A
4630,4482,4603,2019-07-01,A
4631,4484,4604,2019-07-01,A
4632,4485,4605,2019-07-01,A
4633,4486,4606,2019-07-01,A
4634,4488,4607,2019-07-01,A
4635,4487,4608,2019-11-01,A
4636,4490,4609,2019-07-01,A
4637,4489,4610,2019-07-01,A
4638,4491,4611,2019-07-01,A
4639,4493,4612,2019-07-01,A
4640,4494,4613,2019-07-01,A
4641,4492,4614,2021-06-29,A
4642,4495,4615,2019-07-01,A
4643,4497,4616,2019-07-01,A
4644,4496,4617,2019-07-01,A
4645,4498,4618,2019-07-01,A
4646,4501,4619,2019-07-01,A
4647,2564,4620,2019-07-01,A
4648,4502,4621,2016-03-26,A
4649,4499,4622,2017-07-01,A
4650,4503,4623,2019-07-01,A
4651,4504,4624,2019-07-01,A
4652,4505,4625,2019-07-01,A
4653,4509,4626,2019-07-01,A
4654,4507,4627,2019-07-01,A
4655,4508,4628,2017-11-17,A
4656,80,4629,2019-07-01,S
4657,4510,4630,2019-07-01,A
4658,4512,4631,2019-07-01,A
4659,4511,4632,2019-07-01,A
4660,4513,4633,2019-07-01,A
4661,4514,4634,2019-07-01,A
4662,4516,4635,2019-07-01,A
4663,4517,4636,2019-07-01,A
4664,4515,4637,2001-07-01,A
4665,4518,4638,2019-07-01,A
4666,4519,4639,2019-07-01,A
4667,4521,4640,2021-01-20,A
4668,4522,4641,2019-07-01,A
4669,4520,4642,2019-07-01,A
4670,4525,4643,2019-07-01,A
4671,4524,4644,2019-07-01,A
4672,4523,4645,2019-11-17,A
4673,4526,4646,2019-07-01,A
4674,4528,4647,2020-12-01,A
4675,4530,4648,2019-07-01,A
4676,4529,4649,2019-07-01,A
4677,4531,4650,2019-07-01,A
4678,4532,4651,2019-07-01,A
4679,4533,4652,2019-07-01,A
4680,4527,4653,2019-07-01,A
4681,4534,4654,2019-07-01,A
4682,4536,4655,2019-07-01,A
4683,4537,4656,2021-10-22,A
4684,533,4657,2019-07-01,S
4685,4538,4658,2019-07-01,A
4686,4539,4659,2019-07-01,A
4687,4541,4660,2019-07-01,A
4688,4540,4661,2019-07-01,A
4689,4543,4662,2019-07-01,A
4690,4542,4663,2019-07-01,A
4691,4544,4664,2019-07-01,A
4692,4545,4665,2019-07-01,A
4693,4546,4666,2019-07-01,A
4694,4547,4667,2019-07-01,A
4695,4548,4668,2019-07-01,A
4696,4551,4669,2019-07-01,A
4697,4550,4670,2019-07-01,A
4698,4549,4671,2019-07-01,A
4699,4552,4672,2019-07-01,A
4700,4555,4673,2019-07-01,A
4701,4553,4674,2004-08-07,A
4702,4556,4675,2019-07-01,A
4703,4554,4676,2019-07-01,A
4704,4557,4677,2019-07-01,A
4705,4558,4678,2021-10-08,A
4706,4559,4679,2019-07-01,A
4707,4561,4680,2019-07-01,A
4708,4560,4681,2019-07-01,A
4709,4562,4682,2019-07-01,A
4710,4563,4683,2019-07-01,A
4711,11,4684,2018-02-01,A
4712,4565,4685,2019-07-01,A
4713,4568,4686,2019-07-01,A
4714,4225,4687,2019-07-01,A
4715,4569,4688,2019-07-01,A
4716,4566,4689,2019-07-01,A
4717,4571,4690,2019-07-01,A
4718,4566,4691,2019-07-01,S
4719,4573,4692,2019-07-01,A
4720,4572,4693,2019-07-01,A
4721,4570,4694,2012-03-10,A
4722,4574,4695,2019-07-01,A
4723,4575,4696,2019-07-01,A
4724,4576,4697,2019-07-01,A
4725,4577,4698,2019-07-01,A
4726,4578,4699,2017-08-06,A
4727,4579,4700,2019-07-01,A
4728,4580,4701,2019-07-01,A
4729,4581,4702,2019-07-01,A
4730,4582,4703,2019-07-01,A
4731,4583,4704,1998-10-28,A
4732,4338,4705,2019-07-01,S
4733,4584,4706,2019-07-01,A
4734,4585,4707,2019-07-01,A
4735,4586,4708,2020-12-06,A
4736,4587,4709,2019-07-01,A
4737,4589,4710,2019-07-01,A
4738,4588,4711,2019-07-01,A
4739,4590,4712,2019-07-01,A
4740,4591,4713,2018-06-17,A
4741,4592,4714,2019-07-01,A
4742,4593,4715,2019-07-01,A
4743,4594,4716,2019-07-01,A
4744,4595,4717,2019-07-01,A
4745,4596,4718,2019-07-01,A
4746,4597,4719,2019-07-01,A
4747,4598,4720,2019-09-02,A
4748,4599,4721,2019-07-01,A
4749,4601,4722,2019-07-01,A
4750,4600,4723,2019-07-01,A
4751,4603,4724,2019-07-01,A
4752,4602,4725,2019-07-01,A
4753,4604,4726,2019-07-01,A
4754,4605,4727,2020-11-10,A
4755,4606,4728,2019-07-01,A
4756,4607,4729,2019-07-01,A
4757,4609,4730,2020-01-01,A
4758,538,4731,2019-07-01,A
4759,4610,4732,2019-07-01,A
4760,4611,4733,2019-07-01,A
4761,4612,4734,2019-07-01,A
4762,4613,4735,2019-07-01,A
4763,4614,4736,2018-08-03,A
4764,4615,4737,2019-07-01,A
4765,4616,4738,2019-07-01,A
4766,4618,4739,2019-07-01,A
4767,4617,4740,2019-07-01,A
4768,4619,4741,2019-07-01,A
4769,4620,4742,2019-07-01,A
4770,4621,4743,2019-07-01,A
4771,4622,4744,2019-07-01,A
4772,4623,4745,2019-07-01,A
4773,4624,4746,2019-07-01,A
4774,4626,4747,2019-07-01,A
4775,4627,4748,2019-07-01,A
4776,4628,4749,2019-07-01,A
4777,4629,4750,2019-07-01,A
4778,4630,4751,2019-07-01,A
4779,4631,4752,2019-07-01,A
4780,4632,4753,2019-07-01,A
4781,4633,4754,2019-07-01,A
4782,4634,4755,2019-07-01,A
4783,4635,4756,2019-07-01,A
4784,4636,4757,2019-07-01,A
4785,4637,4758,2019-07-01,A
4786,4638,4759,2019-07-01,A
4787,4639,4760,2019-07-01,A
4788,4640,4761,2019-07-01,A
4789,4641,4762,2019-07-01,A
4790,4642,4763,2019-07-01,A
4791,4643,4764,2019-07-01,A
4792,4644,4765,2019-07-01,A
4793,4646,4766,2019-07-01,A
4794,4645,4767,2019-07-01,A
4795,4647,4768,2019-07-01,A
4796,4648,4769,2019-07-01,A
4797,4650,4770,2019-07-01,A
4798,4649,4771,2019-07-01,A
4799,4651,4772,2019-07-01,A
4800,4652,4773,2019-07-01,A
4801,4653,4774,2019-07-01,A
4802,4654,4775,2019-07-01,A
4803,4656,4776,2019-07-01,S
4804,4655,4777,2019-07-01,A
4805,4657,4778,2019-07-01,A
4806,4658,4779,2019-07-01,A
4807,4660,4780,2019-07-01,A
4808,4659,4781,2019-07-01,A
4809,4662,4782,2019-07-01,A
4810,4661,4783,2019-07-01,A
4811,4663,4784,2019-07-01,A
4812,4664,4785,2019-07-01,A
4813,4665,4786,2019-07-01,A
4814,4666,4787,2019-07-01,A
4815,4667,4788,2019-07-01,A
4816,4668,4789,2019-07-01,A
4817,4669,4790,2019-07-01,A
4818,4672,4791,2019-07-01,A
4819,4670,4792,2019-07-01,A
4820,4671,4793,2019-07-01,A
4821,4674,4794,2019-07-01,A
4822,4675,4795,2019-07-01,A
4823,4676,4796,2019-07-01,A
4824,4673,4797,2019-07-01,A
4825,4677,4798,2019-07-01,A
4826,4679,4799,2019-07-01,A
4827,4678,4800,2019-07-01,A
4828,4680,4801,2019-07-01,A
4829,4683,4802,2019-07-01,A
4830,4682,4803,2019-07-01,A
4831,4686,4804,2019-07-01,A
4832,4684,4805,2019-07-01,A
4833,4685,4806,2019-07-01,A
4834,4681,4807,2019-07-01,A
4835,4688,4808,2019-07-01,A
4836,4174,4809,2019-07-01,A
